timestamp,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2006-12-16 17:00:00,0.6821848966816592,0.3752330546701149,0.26424831342774624,0.6750098801211961,0.0,0.013177971979470108,0.8976634131913633
2006-12-16 18:00:00,0.5809106339690359,0.1064533589944067,0.2612618242319602,0.5762086681596627,0.0,0.16770703287557223,0.8979591836734693
2006-12-16 19:00:00,0.5411396926453191,0.11583568893967644,0.1981003116676181,0.5328678698458701,0.0,0.0357885975863504,0.888198757763975
2006-12-16 20:00:00,0.5185652971533402,0.0975521741745354,0.23742198545551219,0.5096825187722301,0.0,0.0,0.8935226264418811
2006-12-16 21:00:00,0.482200517782337,0.10037890178625128,0.38210918521180126,0.47529969700961655,0.0,0.01040366208905535,0.91659272404614
2006-12-16 22:00:00,0.33538122153197275,0.06339087027124557,0.45715937229048365,0.33605585561849555,0.0,0.0033291718684977114,0.23602484472049687
2006-12-16 23:00:00,0.31162952845231084,0.09093642870030672,0.5443169480007182,0.3112896851534712,0.0,0.0020807324178110697,0.0
2006-12-17 00:00:00,0.28091692050955264,0.14686954952787637,0.5603533795236704,0.28085891186931894,0.0,0.01165210153974199,0.0
2006-12-17 01:00:00,0.5324242614743653,0.2091177001263006,0.5362870154115331,0.5227242787511526,0.0,0.6300457761131919,0.0
2006-12-17 02:00:00,0.23030455431285254,0.10320562939796718,0.7879800970153337,0.23119483598998813,0.0,0.014148980441115273,0.0
2006-12-17 03:00:00,0.24315195711436358,0.1055512118842846,0.7268104451613393,0.24450006586747464,0.0,0.019142738243861843,0.0
2006-12-17 04:00:00,0.33806157380684315,0.1306910446863535,0.6959717546340052,0.32854696350941903,0.0,0.014148980441115273,0.47293700088731133
2006-12-17 05:00:00,0.3005080667744903,0.0707283334335719,0.6891603721264481,0.2982479251745488,0.0,0.004161464835622139,0.24755989352262642
2006-12-17 06:00:00,0.1816181555290124,0.1331569134540206,0.7093758055319039,0.17823738637860626,0.0,0.0178942987931752,0.0
2006-12-17 07:00:00,0.23592243552009692,0.06994647260479941,0.6017762710805243,0.22856013700434724,0.0,0.004161464835622139,0.0
2006-12-17 08:00:00,0.2823056744600719,0.1759788296144825,0.5767413158778627,0.27782900803583194,0.0,0.018726591760299626,0.0
2006-12-17 09:00:00,0.3952062271041336,0.10500992361821135,0.46127588442520917,0.3933605585561849,0.0,0.1826883062838119,0.0
2006-12-17 10:00:00,0.5803448453225282,0.3131653334937151,0.30160676763968297,0.5735739691740218,0.21311475409836067,0.5580524344569289,0.8598047914818099
2006-12-17 11:00:00,0.38182161084028177,0.3241715282372046,0.3711422344771549,0.37439072585957056,0.2267093162734906,0.1252600915522264,0.9148181011535048
2006-12-17 12:00:00,0.28664338741663187,0.49257232212666147,0.41144812179251744,0.28125411671716505,0.0,0.013316687473990845,0.921916592724046
2006-12-17 13:00:00,0.24290621053052688,0.27154628014674936,0.5115566977292794,0.23330259517850083,0.0,0.001248439450686642,0.9378881987577639
2006-12-17 14:00:00,0.3169502277442177,0.4264750105250497,0.7048843549105221,0.2995652746673692,0.0,0.008322929671244279,0.9707187222715172
2006-12-17 15:00:00,0.4700160592535018,0.12191014614783185,0.537810203013569,0.4507969964431564,0.1671331467413035,0.004993757802746568,0.9423247559893521
2006-12-17 16:00:00,0.5284180206541432,0.13008961327960547,0.36444802024667844,0.5132393624028454,0.2059176329468213,0.0016645859342488557,0.9139307897071871
2006-12-17 17:00:00,0.542259839864668,0.26270523846755284,0.24484264300388325,0.533131339744434,0.0,0.01165210153974199,0.8952972493345163
2006-12-17 18:00:00,0.5920378106836899,0.20574968424851142,0.2515212347974156,0.5821367408773547,0.0,0.0,0.8961845607808339
2006-12-17 19:00:00,0.4568143241683192,0.4404883623022795,0.19637403238531093,0.45435384007377155,0.0,0.012900540990428633,0.888198757763975
2006-12-17 20:00:00,0.5344988198448939,0.4519155590304926,0.34779450246443844,0.5239098932946911,0.0,0.027881814398668336,0.9112688553682341
2006-12-17 21:00:00,0.47950873543379985,0.4455403861189631,0.47328953843510035,0.46225793703069423,0.0,0.0299625468164794,0.9316770186335402
2006-12-17 22:00:00,0.21842870777302162,0.3867203945390029,0.6180236055022217,0.21196153339480966,0.0,0.01040366208905535,0.1330967169476486
2006-12-17 23:00:00,0.0332157940757928,0.3622421362843568,0.7840119980315734,0.03859834013963904,0.0,0.01997503121098627,0.0
2006-12-18 00:00:00,0.005549300765243431,0.14079509231972095,0.7312159723795322,0.008035831906204716,0.0,0.0008322929671244278,0.0
2006-12-18 01:00:00,0.011881561576664354,0.23612197028928852,0.6802165269760412,0.0156764589645633,0.0,0.014565126924677489,0.0
2006-12-18 02:00:00,0.006938054715762643,0.15883803452216275,0.8382374766639842,0.009353181399025155,0.0,0.0,0.0
2006-12-18 03:00:00,0.011304342856489707,0.22866422084561258,0.7839104521914368,0.015017784218153071,0.0,0.014148980441115273,0.0
2006-12-18 04:00:00,0.13413191448018882,0.1063932158537319,0.773373118472751,0.12475299697009617,0.0,0.0016645859342488557,0.668145519077196
2006-12-18 05:00:00,0.008486829697617396,0.18205328682263788,0.7614766327399423,0.010802265841127645,0.0,0.01165210153974199,0.0
2006-12-18 06:00:00,0.06275110443086804,0.16575449569976547,0.7826216011435605,0.0624423659596891,0.0,0.0020807324178110697,0.0
2006-12-18 07:00:00,0.37829543311406644,0.23810669393155712,0.5603768131790865,0.3635884600184429,0.001999200319872051,0.011235955056179777,0.6015971606033718
2006-12-18 08:00:00,0.31514999114169284,0.09508630540686835,0.41593176119542896,0.3045712027400869,0.2990803678528589,0.0008322929671244278,0.9236912156166814
2006-12-18 09:00:00,0.23751693079661904,0.11571540265832683,0.39363854367642936,0.2290870768014754,0.1239504198320672,0.012068248023304204,0.919254658385093
2006-12-18 10:00:00,0.18270401252736074,0.057376556203764965,0.472180345412081,0.17415360295086285,0.0,0.0,0.9316770186335402
2006-12-18 11:00:00,0.2259611263194591,0.19179647561195645,0.504542223541451,0.21538664207614278,0.0,0.012900540990428633,0.9370008873114463
2006-12-18 12:00:00,0.25924550083725284,0.11956456366151441,0.6361924996680219,0.24608088525885918,0.0,0.0,0.9591836734693876
2006-12-18 13:00:00,0.2465581190670774,0.19029289709508632,0.6068613743057778,0.23396126992491106,0.0,0.013316687473990845,0.924578527062999
2006-12-18 14:00:00,0.25529641038536494,0.05100138329223553,0.618218885964021,0.24015281254116716,0.0,0.0,0.9254658385093166
2006-12-18 15:00:00,0.2640861370351531,0.14981656342094185,0.6288577655228433,0.24858384929521804,0.0,0.012900540990428633,0.9574090505767524
2006-12-18 16:00:00,0.2923755693605445,0.3309075599927829,0.6268502823755462,0.27967329732578056,0.0,0.0,0.9574090505767524
2006-12-18 17:00:00,0.3276259165490321,0.13850965297407833,0.4557142968731682,0.3151099986826505,0.0,0.008322929671244279,0.9290150842945872
2006-12-18 18:00:00,0.37008292518445274,0.10476935105551213,0.3591363916857393,0.3581873270978791,0.0,0.006242197253433209,0.9006211180124223
